Transition level Intensity Analysis for interval:  1996 - 2007 
"","Annual Transition Size for Gain of BRG","Transition Intensity for Gain of  BRG","Uniform Transition Intensity","Transition Behavior for Gain of  BRG"
"BUA","96.1818181818182","0.00747623926792213","0.000288059643847876","Target"
"FOR","376.454545454545","1.02521515561131e-05","0.000288059643847876","Avoid"
"MNG","1367.45454545455","0.000292168105859719","0.000288059643847876","Target"
"OPM","31.2727272727273","5.85557031552673e-05","0.000288059643847876","Avoid"
"RPD","4502.09090909091","0.00237812282586857","0.000288059643847876","Target"
"RBR","14","1.96019131467231e-05","0.000288059643847876","Avoid"
"SHB","134.818181818182","0.000160222405553051","0.000288059643847876","Avoid"
"WTR","6662.90909090909","0.0176853673444224","0.000288059643847876","Target"

"","Annual Transition Size for Gain of BUA","Transition Intensity for Gain of  BUA","Uniform Transition Intensity","Transition Behavior for Gain of  BUA"
"BRG","350.272727272727","0.00418655997983323","7.64265176592561e-05","Target"
"FOR","138.636363636364","3.77554482566347e-06","7.64265176592561e-05","Avoid"
"MNG","1215.27272727273","0.000259653187018529","7.64265176592561e-05","Target"
"OPM","29.6363636363636","5.54917419436544e-05","7.64265176592561e-05","Avoid"
"RPD","1135.90909090909","0.000600017056907452","7.64265176592561e-05","Target"
"RBR","3.90909090909091","5.47326146304607e-06","7.64265176592561e-05","Avoid"
"SHB","452","0.000537171814167075","7.64265176592561e-05","Target"
"WTR","178","0.000472465606892689","7.64265176592561e-05","Target"

"","Annual Transition Size for Gain of FOR","Transition Intensity for Gain of  FOR","Uniform Transition Intensity","Transition Behavior for Gain of  FOR"
"BRG","19.8181818181818","0.000236872586453061","0.0107187718221174","Avoid"
"BUA","11.4545454545455","0.000890364978977494","0.0107187718221174","Avoid"
"MNG","17910.5454545455","0.00382673790347416","0.0107187718221174","Avoid"
"OPM","14343.5454545455","0.0268571520003922","0.0107187718221174","Target"
"RPD","7182.72727272727","0.00379410545548282","0.0107187718221174","Avoid"
"RBR","23295.1818181818","0.0326164379097945","0.0107187718221174","Target"
"SHB","34671.4545454545","0.0412047082698962","0.0107187718221174","Target"
"WTR","497.363636363636","0.00132015287809495","0.0107187718221174","Avoid"

"","Annual Transition Size for Gain of MNG","Transition Intensity for Gain of  MNG","Uniform Transition Intensity","Transition Behavior for Gain of  MNG"
"BRG","1244.18181818182","0.0148708175146633","0.000538481778690961","Target"
"BUA","247.090909090909","0.0192064445465145","0.000538481778690961","Target"
"FOR","5534.36363636364","0.000150719749440486","0.000538481778690961","Avoid"
"OPM","1266.81818181818","0.00237201663799026","0.000538481778690961","Target"
"RPD","9225.27272727273","0.00487303168474225","0.000538481778690961","Target"
"RBR","133.181818181818","0.000186472745194476","0.000538481778690961","Avoid"
"SHB","879.909090909091","0.00104571319173836","0.000538481778690961","Target"
"WTR","3641.54545454545","0.00966575833263557","0.000538481778690961","Target"

"","Annual Transition Size for Gain of OPM","Transition Intensity for Gain of  OPM","Uniform Transition Intensity","Transition Behavior for Gain of  OPM"
"BRG","30","0.000358568594172065","0.00453902579923056","Avoid"
"BUA","19.7272727272727","0.00153340635268346","0.00453902579923056","Avoid"
"FOR","130810.545454545","0.00356242089073074","0.00453902579923056","Avoid"
"MNG","51109.4545454545","0.0109199626237706","0.00453902579923056","Target"
"RPD","7168.09090909091","0.00378637414326496","0.00453902579923056","Avoid"
"RBR","9404.36363636364","0.0131673942285858","0.00453902579923056","Target"
"SHB","6996.36363636364","0.00831471094495134","0.00453902579923056","Target"
"WTR","179.181818181818","0.000475602508266338","0.00453902579923056","Avoid"

"","Annual Transition Size for Gain of RPD","Transition Intensity for Gain of  RPD","Uniform Transition Intensity","Transition Behavior for Gain of  RPD"
"BRG","1582.27272727273","0.0189117769138327","0.00177516045849692","Target"
"BUA","307.181818181818","0.0238773274917853","0.00177516045849692","Target"
"FOR","34179.4545454545","0.000930824059202623","0.00177516045849692","Avoid"
"MNG","23137.0909090909","0.00494343307313823","0.00177516045849692","Target"
"OPM","1008.54545454545","0.00188842142675737","0.00177516045849692","Target"
"RBR","4452.54545454545","0.00623417209155977","0.00177516045849692","Target"
"SHB","12744.6363636364","0.0151461491954739","0.00177516045849692","Target"
"WTR","629.545454545455","0.00167100323173232","0.00177516045849692","Avoid"

"","Annual Transition Size for Gain of RBR","Transition Intensity for Gain of  RBR","Uniform Transition Intensity","Transition Behavior for Gain of  RBR"
"BRG","1.81818181818182","2.17314299498221e-05","0.00219805901063728","Avoid"
"BUA","1.18181818181818","9.18630533865668e-05","0.00219805901063728","Avoid"
"FOR","70561","0.00192161862483937","0.00219805901063728","Avoid"
"MNG","12009.8181818182","0.00256599814711579","0.00219805901063728","Target"
"OPM","3602.45454545455","0.00674531060736563","0.00219805901063728","Target"
"RPD","5478.18181818182","0.00289371971582578","0.00219805901063728","Target"
