CLASS_ID,LC_TYPE,YEAR,B1,B2,B3,B4,B5,B7,B6_B10,B6_B11,EVI,HH,HH_ASM,HH_CON,HH_COR,HH_DIS,HH_ENT,HH_IDM,HH_SAVG,HH_VAR,LSWI,NDTI,NDVI,SATVI,Random
0,FOR,1995,0.09816981,0.07098465,0.048968308,0.19746302,0.07966849,0.030334644,293.3249,293.3249,0.491704814210048000,-6.361198400000000000,0.104166666666666000,759335.916666666000000000,0.044341190336071400,751.625000000000000000,2.282174095733910000,0.000016513819519423,-11831.750000000000000000,412534.052083337000000000,0.42504922,0.44847673,0.6025805,0.145665804,0.687497183
0,FOR,1995,0.097414,0.074463025,0.051483117,0.23111424,0.093498,0.038368404,293.3249,293.3249,0.554822591437698000,-6.654629000000000000,0.104166666666666000,1016567.520833330000000000,-0.169992660770735000,806.979166666666000000,2.282174095733910000,0.000114908608690997,-12002.145833333300000000,443385.301649309000000000,0.4239404,0.41807157,0.6356433,0.185362647,0.550068632
0,FOR,1995,0.089497134,0.06200634,0.042298883,0.14205158,0.05050553,0.020356234,292.20746,292.20746,0.344156916499129000,-5.802268000000000000,0.104166666666666000,3130135.979166660000000000,0.161811107451229000,1276.604166666660000000,2.282174095733910000,0.000415457821814467,-13609.104166666600000000,1842890.867621530000000000,0.47542283,0.42546636,0.5411036,0.046387856,0.223617727
0,FOR,1995,0.091743186,0.06434979,0.043150492,0.15972632,0.059847824,0.0217143,292.87924,292.87924,0.398928791749294000,-5.861461000000000000,0.104166666666666000,337731.895833333000000000,0.026806081076167200,400.812500000000000000,2.282174095733910000,0.000487794716135430,-11696.520833333300000000,171962.721788188000000000,0.45487368,0.4675396,0.57461387,0.089585866,0.529012392
0,FOR,1995,0.08861004,0.06075017,0.040772222,0.13466933,0.046460148,0.01996557,292.20746,292.20746,0.328436808294377000,-7.170233000000000000,0.104166666666666000,4019619.520833330000000000,0.083064806965903600,1598.145833333330000000,2.282174095733910000,0.000404457779753977,-14455.854166666600000000,2431891.499565970000000000,0.4869952,0.39886025,0.5352045,0.033113597,0.859412184
0,FOR,1995,0.08917531,0.059586234,0.039093617,0.13136163,0.045610238,0.020356234,292.43195,292.43195,0.330895471080069000,-5.815015300000000000,0.104166666666666000,2205349.520833330000000000,-0.159926704262215000,1076.562500000000000000,2.282174095733910000,0.000412207396885289,-11729.854166666600000000,1054624.437065970000000000,0.48454815,0.3828309,0.54130346,0.0384505,0.942762062
0,FOR,1995,0.089185014,0.06434979,0.043873418,0.16953279,0.06570263,0.024753096,292.20746,292.20746,0.411250577189412000,-8.478672000000000000,0.104166666666666000,4324146.270833330000000000,0.114258176931048000,1660.770833333330000000,2.282174095733910000,0.000007829621340603,-14607.729166666600000000,2618474.265190970000000000,0.44138828,0.45270252,0.5888272,0.113285678,0.819064156
0,FOR,1995,0.088254586,0.06194791,0.04249696,0.13924,0.05050553,0.019903792,292.43195,292.43195,0.330265609679474000,-4.397547200000000000,0.104166666666666000,4285077.583333330000000000,0.057375802668628700,1686.083333333330000000,2.282174095733910000,0.000002181064304414,-11266.916666666600000000,2361620.461805550000000000,0.46764985,0.43462622,0.5323245,0.045231157,0.01072676
0,FOR,1995,0.09117873,0.07188545,0.049286954,0.26983482,0.111196525,0.04316615,293.5453,293.5453,0.625336973767547000,-3.825134300000000000,0.104166666666666000,2620737.770833330000000000,0.084032989260003000,1288.770833333330000000,2.282174095733910000,0.000024454137092658,-9963.687500000000000000,1434642.194010410000000000,0.41633922,0.4407178,0.6911088,0.256309266,0.970102054
0,FOR,1995,0.09141664,0.07026029,0.04777515,0.25867313,0.11028859,0.040851757,293.7657,293.7657,0.613290029736917000,-3.632452500000000000,0.104166666666666000,1937517.375000000000000000,-0.311560220067623000,1146.625000000000000000,2.282174095733910000,0.000214939787326135,-8863.500000000000000000,740306.509548614000000000,0.40216786,0.45941958,0.6882009,0.261516372,0.192585075
0,FOR,1995,0.09141664,0.0750922,0.050616346,0.29598677,0.12474292,0.048161447,293.5453,293.5453,0.671100409697146000,-6.320240000000000000,0.104166666666666000,2000714.750000000000000000,0.228171838719362000,1050.333333333330000000,2.282174095733910000,0.000118597260416261,-11145.041666666600000000,1185379.209201380000000000,0.40701634,0.4429123,0.7079291,0.289636913,0.005861369
0,FOR,1995,0.09051213,0.07174623,0.049771376,0.27501732,0.116273634,0.040966872,293.7657,293.7657,0.629315993775916000,-4.622648000000000000,0.104166666666666000,2209767.520833330000000000,0.021483144370118600,1277.895833333330000000,2.282174095733910000,0.000195776158496914,-9424.354166666660000000,1139020.181857630000000000,0.4056922,0.47892725,0.69351536,0.269842645,0.182905781
0,FOR,1995,0.10061367,0.083441,0.059276454,0.33162192,0.13243672,0.05104503,293.5469,293.5469,0.730009242787012000,-0.673377040000000000,0.104166666666666000,4939806.000000000000000000,-0.259486333515747000,1750.708333333330000000,2.282174095733910000,0.000014328069522804,-4757.833333333330000000,1981416.082465270000000000,0.4292242,0.44359556,0.6967168,0.26947381,0.074339448
0,FOR,1995,0.10061367,0.083441,0.059276454,0.33162192,0.13243672,0.05104503,293.5469,293.5469,0.730009242787012000,-2.512368700000000000,0.104166666666666000,5970558.541666660000000000,0.155461368737601000,1980.375000000000000000,2.282174095733910000,0.000014434119581891,-6353.625000000000000000,3747030.254340270000000000,0.4292242,0.44359556,0.6967168,0.26947381,0.126731292
0,FOR,1995,0.098102465,0.08346547,0.059547916,0.33482563,0.13659519,0.054404415,293.5469,293.5469,0.719609089876116000,-1.088386400000000000,0.104166666666666000,3342175.250000000000000000,-0.026127416433521000,1586.625000000000000000,2.282174095733910000,0.000005128808515463,-4948.333333333330000000,1595056.586805550000000000,0.42049572,0.43031907,0.69801265,0.279108794,0.478149233
0,FOR,1995,0.098102465,0.08346547,0.059547916,0.33482563,0.13659519,0.054404415,293.5469,293.5469,0.719609089876116000,-2.107431000000000000,0.104166666666666000,5353133.729166660000000000,0.050227992968916200,2013.729166666660000000,2.282174095733910000,0.000001067144075668,-6209.437500000000000000,2937157.523871520000000000,0.42049572,0.43031907,0.69801265,0.279108794,0.759024372
0,FOR,1995,0.094878495,0.06876129,0.049179427,0.2156038,0.07556254,0.028887438,293.10205,293.10205,0.520667344221892000,-5.415164000000000000,0.104166666666666000,398720.374999999000000000,-0.101671404555259000,520.625000000000000000,2.282174095733910000,0.000230007923568981,-11208.583333333300000000,191861.920138885000000000,0.48096654,0.4468656,0.6285306,0.127436593,0.180667581
0,FOR,1995,0.09629953,0.06936741,0.04759486,0.20920235,0.07945,0.030888714,293.10205,293.10205,0.522984628788326000,-4.991547000000000000,0.104166666666666000,766504.645833333000000000,-0.257184458314629000,703.312500000000000000,2.282174095733910000,0.000020648545600362,-11026.479166666600000000,295274.082899306000000000,0.4495108,0.440111,0.6293195,0.152166705,0.266456391
0,FOR,1995,0.09601926,0.06768046,0.045169264,0.18769786,0.069752134,0.027475918,293.10205,293.10205,0.482448477780502000,-5.093537000000000000,0.104166666666666000,1664677.791666660000000000,-0.140964588050761000,1089.708333333330000000,2.282174095733910000,0.000013445327138011,-11194.083333333300000000,725098.128472220000000000,0.45813063,0.43481502,0.6120598,0.124247465,0.247049587
0,FOR,1995,0.09718301,0.06876129,0.04625153,0.22494687,0.089330524,0.030888714,293.3249,293.3249,0.577492104500882000,-5.117597000000000000,0.104166666666666000,1170521.395833330000000000,-0.017042256225782700,845.020833333333000000,2.282174095733910000,0.000227629970914037,-11741.770833333300000000,592165.638454861000000000,0.431518,0.48612693,0.65891,0.198323952,0.750089449
0,FOR,1995,0.09722025,0.07251491,0.050522752,0.27321,0.11077592,0.040851757,293.3249,293.3249,0.657131280427107000,-5.329971000000000000,0.104166666666666000,1864565.229166660000000000,0.185563655080045000,1049.604166666660000000,2.282174095733910000,0.000020788800543154,-12003.270833333300000000,1103326.950954850000000000,0.42302093,0.461157,0.6878737,0.248940258,0.900472476
0,FOR,1995,0.09537881,0.070811585,0.047786146,0.22457933,0.096756145,0.041727267,293.3249,293.3249,0.555286275838011000,-6.707788000000000000,0.104166666666666000,2207424.020833330000000000,0.123533480079529000,1205.979166666660000000,2.282174095733910000,0.000070526638905674,-12877.229166666600000000,1290833.478732630000000000,0.39778736,0.397368,0.64910275,0.216098845,0.857782488
0,FOR,1995,0.095078014,0.06717936,0.0470085,0.16634607,0.059830613,0.025645234,292.20746,292.20746,0.405737901402173000,-6.165457000000000000,0.104166666666666000,1329066.541666660000000000,0.055879771839101800,935.958333333333000000,2.282174095733910000,0.000013336365851630,-12406.791666666600000000,694054.564236111000000000,0.47093916,0.39994198,0.55933917,0.067394953,0.459968842
0,FOR,1995,0.093418956,0.068959765,0.049536206,0.19136664,0.07218796,0.030364549,291.98297,291.98297,0.450002948303158000,-6.443411000000000000,0.104166666666666000,799501.854166666000000000,-0.148084816246045000,633.479166666666000000,2.282174095733910000,0.000044129489925192,-12974.770833333300000000,351597.343315979000000000,0.4521973,0.40782437,0.58874536,0.110827002,0.927386312
0,FOR,1995,0.09761553,0.06717936,0.04668107,0.17446765,0.062749974,0.024039928,292.20746,292.20746,0.442206320650402000,-7.912173300000000000,0.104166666666666000,2132261.833333330000000000,-0.311782005639243000,1180.875000000000000000,2.282174095733910000,0.000042521185617695,-13421.208333333300000000,791178.641493061000000000,0.47095016,0.44602016,0.577831,0.083476872,0.589683556
0,FOR,1995,0.094297424,0.068959765,0.04998728,0.18858865,0.076217316,0.030364549,292.20746,292.20746,0.443506421358380000,-6.345497000000000000,0.104166666666666000,837263.937500000000000000,-0.125669870586345000,619.187500000000000000,2.282174095733910000,0.000290549178695223,-13393.645833333300000000,379601.687065979000000000,0.42435348,0.43021172,0.5809529,0.125792358,0.766745735
0,FOR,1995,0.09683495,0.07390404,0.04954674,0.19594273,0.07473714,0.029985406,292.43195,292.43195,0.477194992164811000,-7.960641400000000000,0.104166666666666000,2640821.708333330000000000,-0.111069460429152000,1437.416666666660000000,2.282174095733910000,0.000031191777167304,-13119.749999999900000000,1175747.796006940000000000,0.44778207,0.4273362,0.5963433,0.121862373,0.141724039
0,FOR,1995,0.09605436,0.07311498,0.048192874,0.1932335,0.07345955,0.028117033,292.20746,292.20746,0.475865678217927000,-6.286015000000000000,0.104166666666666000,1388597.562499990000000000,-0.170469157907968000,887.895833333333000000,2.282174095733910000,0.000256548549368437,-13254.812499999900000000,600415.003038201000000000,0.4491079,0.4463875,0.60076547,0.123789004,0.202763269
0,FOR,1995,0.098915696,0.0814935,0.05768597,0.33867532,0.14190495,0.05496686,291.75766,291.75766,0.744995142111414000,-9.054586000000000000,0.104166666666666000,3282126.812500000000000000,0.184395333144116000,1530.729166666660000000,2.282174095733910000,0.000011973500677467,-16662.645833333300000000,2100760.779079870000000000,0.4094433,0.44159746,0.70892227,0.301498623,0.346862548
0,FOR,1995,0.098852254,0.08124885,0.05768597,0.3344308,0.15004608,0.057648685,291.98215,291.98215,0.736685960292750000,-6.637272400000000000,0.104166666666666000,1916113.812499990000000000,0.016876710227866800,1031.937500000000000000,2.282174095733910000,0.000044052686965080,-13878.187500000000000000,1017758.523871530000000000,0.3805852,0.4448711,0.7057715,0.32149365,0.090710007
0,FOR,1995,0.09968823,0.08124885,0.05768597,0.34310827,0.14917,0.05733354,291.75766,291.75766,0.757842255343568000,-8.395165000000000000,0.104166666666666000,3599435.479166660000000000,0.284641209565013000,1643.520833333330000000,2.282174095733910000,0.000167603486668425,-16370.270833333300000000,2527384.487413200000000000,0.39396065,0.44472098,0.7121417,0.319400261,0.072156038
0,FOR,1995,0.1005242,0.08124885,0.05635658,0.3441226,0.15124309,0.058272243,292.20746,292.20746,0.774955672189639000,-6.054194500000000000,0.104166666666666000,1964780.562500000000000000,0.182326977070066000,1102.062500000000000000,2.282174095733910000,0.000189411383244164,-13222.979166666600000000,1186896.801649300000000000,0.3893679,0.44374245,0.71855426,0.330333703,0.155109143
0,FOR,1995,0.09622004,0.07286705,0.049491026,0.22451057,0.09925255,0.033983476,292.87924,292.87924,0.547068434118106000,-8.897127000000000000,0.104166666666666000,4080327.333333330000000000,-0.312541055764298000,1544.625000000000000000,2.282174095733910000,0.000013185217565346,-16489.291666666600000000,1606800.707465270000000000,0.38688165,0.48987558,0.6387537,0.21665743,0.462740406
0,FOR,1995,0.1005242,0.076427326,0.052522294,0.30002373,0.12432569,0.043464515,292.65558,292.65558,0.718456725237288000,-8.462999000000000000,0.104166666666666000,1334145.166666660000000000,-0.221109119385472000,976.875000000000000000,2.282174095733910000,0.000011635041887460,-17228.875000000000000000,602878.980902768000000000,0.41404095,0.48191833,0.7020401,0.279659929,0.950280704
0,FOR,1995,0.098897696,0.07473308,0.051083602,0.2688142,0.10789396,0.039898746,292.65558,292.65558,0.652996095069404000,-9.362777000000000000,0.104166666666666000,1673434.770833330000000000,-0.137212320190022000,1072.312500000000000000,2.282174095733910000,0.000092461685738620,-16436.104166666600000000,729791.674913195000000000,0.42717484,0.4600715,0.6806255,0.236924238,0.732084521
0,FOR,1995,0.097056255,0.069306776,0.049095668,0.1997214,0.0757697,0.028740592,292.43195,292.43195,0.491358748346274000,-8.567325000000000000,0.104166666666666000,1300421.312500000000000000,-0.387727663015921000,864.187500000000000000,2.282174095733910000,0.000014951818375773,-16481.395833333300000000,492071.003038192000000000,0.44992995,0.44999498,0.60536736,0.12877982,0.090832795
0,FOR,1995,0.10093364,0.07666813,0.05390756,0.29429984,0.11899325,0.045686074,292.65558,292.65558,0.698211648512779000,-7.614042300000000000,0.104166666666666000,945358.250000000000000000,-0.085452492925588100,812.791666666666000000,2.282174095733910000,0.000057960130724038,-16272.291666666600000000,438210.175347229000000000,0.42417014,0.44515106,0.690371,0.2568974,0.989341252
0,FOR,1995,0.097976975,0.0799876,0.05390756,0.33231348,0.13776168,0.047599442,292.65558,292.65558,0.755772593651509000,-7.208078400000000000,0.104166666666666000,1065320.520833330000000000,-0.124346056270331000,804.479166666666000000,2.282174095733910000,0.000402040327102488,-15554.104166666600000000,483193.888454863000000000,0.4138738,0.48641396,0.72084606,0.309404692,0.468934609
0,FOR,1995,0.09458667,0.06784816,0.046445757,0.14686814,0.053204656,0.021816432,292.65558,292.65558,0.350566963631763000,-8.850114000000000000,0.104166666666666000,397998.229166666000000000,-0.452943141343582000,557.145833333333000000,2.282174095733910000,0.000018193479571509,-16732.104166666600000000,135016.259982641000000000,0.46814704,0.418392,0.5194783,0.03686975,0.700575949
0,FOR,1995,0.09839612,0.072203785,0.049536206,0.22116408,0.088912055,0.032572977,292.43195,292.43195,0.549800057110173000,-8.127683000000000000,0.104166666666666000,449016.416666666000000000,0.246773204507242000,593.250000000000000000,2.282174095733910000,0.000061282755587563,-15975.041666666600000000,311390.842881949000000000,0.4265147,0.46375325,0.63401437,0.178957647,0.633184743
0,FOR,1995,0.098897696,0.07666813,0.053776603,0.30836213,0.12169833,0.045615427,292.65558,292.65558,0.715699606293997000,-7.237004000000000000,0.104166666666666000,246060.895833333000000000,-0.190171819454022000,414.687499999999000000,2.282174095733910000,0.000425351032571684,-15055.520833333300000000,104019.968315983000000000,0.43404084,0.45473188,0.7030055,0.265594975,0.644182377
0,FOR,1995,0.09057219,0.06814262,0.044758707,0.21077368,0.08820349,0.033379577,293.10205,293.10205,0.518774425967045000,-7.179655000000000000,0.104166666666666000,382998.729166666000000000,-0.306231738207596000,482.270833333333000000,2.282174095733910000,0.003803294157605400,-13671.395833333300000000,148947.822482641000000000,0.40996504,0.45091733,0.6496827,0.202024951,0.246473381
0,FOR,1995,0.09072037,0.06814262,0.047311224,0.23606645,0.10280208,0.03855363,293.10205,293.10205,0.562085316069332000,-6.828220400000000000,0.104166666666666000,282102.229166666000000000,0.157853313399698000,447.687499999999000000,2.282174095733910000,0.003697526810542130,-13344.729166666600000000,179297.700954865000000000,0.39326274,0.45451614,0.66609067,0.239772359,0.300419782
0,FOR,1995,0.091314554,0.07478144,0.049771376,0.2769301,0.11312893,0.04361277,293.10205,293.10205,0.637585392539217000,-5.848720000000000000,0.111111111111111000,368171.958333333000000000,-0.390461063128857000,524.000000000000000000,2.224411830687250000,0.000024058778830615,-12823.083333333300000000,129774.159722227000000000,0.41993943,0.44350776,0.69530976,0.25983884,0.587816866
0,FOR,1995,0.08893812,0.065504,0.047311224,0.2139162,0.07727959,0.028063621,293.10205,293.10205,0.501370574365102000,-6.824235000000000000,0.104166666666666000,395751.729166666000000000,0.010317617756919600,501.354166666666000000,2.282174095733910000,0.003726299441783270,-13415.895833333300000000,175877.119357641000000000,0.4692259,0.4671964,0.6377775,0.144906604,0.656890904
0,FOR,1995,0.08902712,0.07031989,0.047061972,0.25480765,0.097129256,0.03469082,293.10205,293.10205,0.597330062596967000,-6.711421500000000000,0.104166666666666000,422938.208333333000000000,-0.068096230316423900,518.541666666666000000,2.282174095733910000,0.003703929492528180,-13077.333333333300000000,196228.889756944000000000,0.4480303,0.47366408,0.6881967,0.221980021,0.631444738
0,FOR,1995,0.09054202,0.07146203,0.048258357,0.26011288,0.10909208,0.04075271,293.10205,293.10205,0.608359291900439000,-6.453658600000000000,0.104166666666666000,946758.687500000000000000,-0.079026497180700900,729.062499999999000000,2.282174095733910000,0.000039981518289750,-13230.354166666600000000,441653.801649305000000000,0.40904325,0.4560677,0.6870113,0.255206582,0.233309385
0,FOR,1995,0.1054465,0.08170633,0.055208948,0.27793175,0.1079545,0.04442059,293.10205,293.10205,0.680413122329137000,-7.144003400000000000,0.104166666666666000,2599356.458333330000000000,-0.084846647949877100,1164.333333333330000000,2.282174095733910000,0.000053066228679472,-12699.458333333300000000,1235189.006076390000000000,0.44048536,0.41695735,0.6685548,0.21602018,0.284088195
0,FOR,1995,0.105715156,0.07978034,0.054766294,0.25713474,0.10543966,0.046025895,293.10205,293.10205,0.638089284900607000,-6.659743300000000000,0.104166666666666000,179806.229166666000000000,-0.052267957804833600,352.437500000000000000,2.282174095733910000,0.001687431720071690,-13757.479166666600000000,83156.987413201400000000,0.4183833,0.39225927,0.6488226,0.209736024,0.430092153
0,FOR,1995,0.106227085,0.08124885,0.056401744,0.2766595,0.11442563,0.04427106,293.10205,293.10205,0.672857633378789000,-6.654936300000000000,0.104166666666666000,316485.208333333000000000,0.049676940560537900,468.166666666666000000,2.282174095733910000,0.001663019382525570,-13216.791666666600000000,163703.335069442000000000,0.41483006,0.442067,0.66131306,0.230928961,0.053673185
0,FOR,1995,0.105715156,0.08170633,0.054793976,0.2972223,0.11532897,0.042507224,293.10205,293.10205,0.727469000438079000,-7.291628000000000000,0.104166666666666000,2882049.520833330000000000,0.048730470246833400,1344.187500000000000000,2.282174095733910000,0.000037408789113692,-13433.062500000000000000,1620489.662760420000000000,0.44089872,0.46137545,0.688685,0.241748821,0.615897224
0,FOR,1995,0.10649574,0.08203343,0.0561373,0.28181458,0.10955667,0.04316615,293.10205,293.10205,0.688107311977737000,-7.249799000000000000,0.104166666666666000,1551796.562500000000000000,-0.070502554131826700,844.729166666666000000,2.282174095733910000,0.001657052235789720,-14459.354166666600000000,710479.895399315000000000,0.4401394,0.4347125,0.6677793,0.216822193,0.291028872
0,FOR,1995,0.105715156,0.08231753,0.05702222,0.26584888,0.107009,0.042648926,293.10205,293.10205,0.640479403749197000,-6.440467400000000000,0.104166666666666000,1335535.125000000000000000,0.045289200191629600,836.499999999999000000,2.282174095733910000,0.001624405960866480,-13225.041666666600000000,748623.435763891000000000,0.4260065,0.43004787,0.64678025,0.20421644,8.84E-04
0,FOR,1995,0.0937302,0.063100554,0.039852496,0.13960786,0.056868006,0.016117752,293.3249,293.3249,0.369056240493223000,-4.932785000000000000,0.104166666666666000,1949725.270833330000000000,-0.169850021103666000,1108.270833333330000000,2.282174095733910000,0.000173233807049748,-11339.687500000000000000,885842.060329862000000000,0.4211197,0.5583316,0.55586296,0.094448388,0.2832304
0,FOR,1995,0.0937302,0.063101575,0.039852496,0.13586263,0.04461071,0.015498413,293.3249,293.3249,0.357179965453756000,-5.769847400000000000,0.104166666666666000,549550.937500000000000000,0.035600317600657400,562.895833333333000000,2.282174095733910000,0.000183125239738446,-10807.854166666600000000,300858.171440974000000000,0.5056255,0.4843241,0.54639655,0.028174516,0.112469444
0,FOR,1995,0.094704896,0.06808165,0.044944234,0.1882958,0.072356895,0.027761491,293.3249,293.3249,0.479324780169478000,-6.916294000000000000,0.104166666666666000,2197058.854166660000000000,0.217411830991444000,1208.395833333330000000,2.282174095733910000,0.000025128948622451,-13216.354166666600000000,1392605.268663190000000000,0.44480225,0.4454267,0.6146096,0.137014559,0.858051052
0,FOR,1995,0.0938818,0.066643715,0.04137841,0.16207922,0.06555766,0.021696536,293.3249,293.3249,0.427267863764490000,-5.457759000000000000,0.104166666666666000,1067338.125000000000000000,0.245321514775126000,787.666666666666000000,2.282174095733910000,0.000037554275957835,-12003.041666666600000000,628012.506076388000000000,0.42401546,0.5026821,0.5932479,0.127260909,0.969643657
0,FOR,1995,0.10887952,0.077914305,0.054963056,0.18906477,0.07371512,0.028627299,293.3241,293.3241,0.477402441866737000,-5.202062600000000000,0.104166666666666000,1086971.979166660000000000,-0.167520760599433000,757.937500000000000000,2.282174095733910000,0.000155243400101013,-9966.687500000000000000,416550.013454861000000000,0.4389592,0.4405585,0.5495345,0.089028437,0.117294009
0,FOR,1995,0.107929155,0.077914305,0.053327605,0.17881888,0.06957706,0.026652422,293.3241,293.3241,0.455129810006348000,-5.184127000000000000,0.104166666666666000,1584098.916666660000000000,-0.282168903624194000,898.125000000000000000,2.282174095733910000,0.000139275412623819,-10076.416666666600000000,598067.131076389000000000,0.4397891,0.44606537,0.54056937,0.079217083,0.976465743
0,FOR,1995,0.107093185,0.07658955,0.054766294,0.1885702,0.07107823,0.028389674,293.3241,293.3241,0.468521370949097000,-4.717295600000000000,0.104166666666666000,168570.104166666000000000,-0.227414144849726000,351.895833333333000000,2.282174095733910000,0.000148559488744056,-9960.645833333330000000,67799.742621525100000000,0.45250404,0.42916918,0.5498719,0.078423811,0.177364418
0,FOR,1995,0.107929155,0.07670135,0.054963056,0.16564599,0.063410446,0.024915172,293.5469,293.5469,0.403389524588559000,-4.960032500000000000,0.104166666666666000,145389.208333333000000000,-0.077816304496868600,314.249999999999000000,2.282174095733910000,0.001122046491022990,-10240.291666666600000000,71125.073784722900000000,0.4463334,0.43583363,0.5017153,0.042069642,0.73126897
