Transition level Intensity Analysis for interval:  1996 - 2007 
"","Annual Transition Size for Gain of BRG","Transition Intensity for Gain of  BRG","Uniform Transition Intensity","Transition Behavior for Gain of  BRG"
"BUA","45.9090909090909","0.00396177864248282","0.00102813367953452","Target"
"FOR","70.4545454545455","1.28313573870787e-05","0.00102813367953452","Avoid"
"MNG","156.818181818182","0.000166267319873938","0.00102813367953452","Avoid"
"OPM","7.81818181818182","0.000171541640735954","0.00102813367953452","Avoid"
"RPD","8991.63636363636","0.00204344040094967","0.00102813367953452","Target"
"RBR","21.3636363636364","7.87924833982561e-05","0.00102813367953452","Avoid"
"SHB","27.1818181818182","2.28555004934189e-05","0.00102813367953452","Avoid"
"WTR","3587.54545454545","0.0176136363636364","0.00102813367953452","Target"

"","Annual Transition Size for Gain of BUA","Transition Intensity for Gain of  BUA","Uniform Transition Intensity","Transition Behavior for Gain of  BUA"
"BRG","127.181818181818","0.000464657314400291","0.000444636578979169","Target"
"FOR","97.8181818181818","1.78148910303183e-05","0.000444636578979169","Avoid"
"MNG","1186","0.00125746287250747","0.000444636578979169","Target"
"OPM","3.45454545454545","7.57974691623981e-05","0.000444636578979169","Avoid"
"RPD","2392.27272727273","0.000543668198234627","0.000444636578979169","Target"
"RBR","1.18181818181818","4.35873312415885e-06","0.000444636578979169","Avoid"
"SHB","1762.36363636364","0.00148186198182414","0.000444636578979169","Target"
"WTR","128.909090909091","0.000632900092837249","0.000444636578979169","Target"

"","Annual Transition Size for Gain of FOR","Transition Intensity for Gain of  FOR","Uniform Transition Intensity","Transition Behavior for Gain of  FOR"
"BRG","0","0","0.00201693815775149","Avoid"
"BUA","0.363636363636364","3.1380424890953e-05","0.00201693815775149","Avoid"
"MNG","1741.90909090909","0.00184686847310407","0.00201693815775149","Avoid"
"OPM","897.545454545455","0.0196933792905357","0.00201693815775149","Target"
"RPD","376.545454545455","8.55737669423456e-05","0.00201693815775149","Avoid"
"RBR","2653.18181818182","0.00978535586373661","0.00201693815775149","Target"
"SHB","9130.09090909091","0.00767692565235637","0.00201693815775149","Target"
"WTR","1.45454545454545","7.14132685853031e-06","0.00201693815775149","Avoid"

"","Annual Transition Size for Gain of MNG","Transition Intensity for Gain of  MNG","Uniform Transition Intensity","Transition Behavior for Gain of  MNG"
"BRG","1264.45454545455","0.00461967018298331","0.000570608414501211","Target"
"BUA","15.8181818181818","0.00136504848275646","0.000570608414501211","Target"
"FOR","385.454545454545","7.0199942349953e-05","0.000570608414501211","Avoid"
"OPM","167.181818181818","0.00366819857341184","0.000570608414501211","Target"
"RPD","3842","0.000873133398966057","0.000570608414501211","Target"
"RBR","9","3.31934291762866e-05","0.000570608414501211","Avoid"
"SHB","222.727272727273","0.000187277512404269","0.000570608414501211","Avoid"
"WTR","875.636363636364","0.00429907876883525","0.000570608414501211","Target"

"","Annual Transition Size for Gain of OPM","Transition Intensity for Gain of  OPM","Uniform Transition Intensity","Transition Behavior for Gain of  OPM"
"BRG","50.2727272727273","0.000183670832640001","0.00334342365267854","Avoid"
"BUA","21.6363636363636","0.0018671352810117","0.00334342365267854","Avoid"
"FOR","23756.3636363636","0.00432656814502116","0.00334342365267854","Target"
"MNG","12449.1818181818","0.0131993119135402","0.00334342365267854","Target"
"RPD","2461.63636363636","0.000559431786881901","0.00334342365267854","Avoid"
"RBR","710.363636363636","0.00261993389478286","0.00334342365267854","Avoid"
"SHB","3145.45454545455","0.00264481711395416","0.00334342365267854","Avoid"
"WTR","146.181818181818","0.000717703349282297","0.00334342365267854","Avoid"

"","Annual Transition Size for Gain of RPD","Transition Intensity for Gain of  RPD","Uniform Transition Intensity","Transition Behavior for Gain of  RPD"
"BRG","10245.0909090909","0.0374303221612975","0.0125227217128925","Target"
"BUA","278.909090909091","0.024068785891361","0.0125227217128925","Target"
"FOR","24686.8181818182","0.00449602484548148","0.0125227217128925","Avoid"
"MNG","24678.0909090909","0.0261650784844401","0.0125227217128925","Target"
