Transition level Intensity Analysis for interval:  1996 - 2007 
"","Annual Transition Size for Gain of BRG","Transition Intensity for Gain of  BRG","Uniform Transition Intensity","Transition Behavior for Gain of  BRG"
"BUA","1753.63636363636","0.0397640952276902","0.00203142295139358","Target"
"FOR","69.0909090909091","2.62788917440328e-06","0.00203142295139358","Avoid"
"MNG","17406.3636363636","0.00455021579125691","0.00203142295139358","Target"
"OPM","0.818181818181818","1.53125808163988e-05","0.00203142295139358","Avoid"
"RPD","47804.9090909091","0.00703911062621465","0.00203142295139358","Target"
"RBR","2.27272727272727","4.05407618711864e-06","0.00203142295139358","Avoid"
"SHB","1526.90909090909","0.00195739005646784","0.00203142295139358","Avoid"
"WTR","10706.8181818182","0.015839167925574","0.00203142295139358","Target"

"","Annual Transition Size for Gain of BUA","Transition Intensity for Gain of  BUA","Uniform Transition Intensity","Transition Behavior for Gain of  BUA"
"BRG","593","0.000933452546609663","0.000480676523325231","Target"
"FOR","3070.09090909091","0.000116771638564175","0.000480676523325231","Avoid"
"MNG","7724.81818181818","0.00201935283036754","0.000480676523325231","Target"
"OPM","3.63636363636364","6.805591473955e-05","0.000480676523325231","Avoid"
"RPD","5750","0.000846667985996259","0.000480676523325231","Target"
"RBR","111.727272727273","0.000199298385358752","0.000480676523325231","Avoid"
"SHB","1456.90909090909","0.00186765498005201","0.000480676523325231","Target"
"WTR","331.090909090909","0.000489800463467973","0.000480676523325231","Target"

"","Annual Transition Size for Gain of FOR","Transition Intensity for Gain of  FOR","Uniform Transition Intensity","Transition Behavior for Gain of  FOR"
"BRG","0.181818181818182","2.86203448293626e-07","0.00261100001130397","Avoid"
"BUA","0.636363636363636","1.44296872262225e-05","0.00261100001130397","Avoid"
"MNG","3578.45454545455","0.000935447559363063","0.00261100001130397","Avoid"
"OPM","2368","0.044318011678395","0.00261100001130397","Target"
"RPD","915.090909090909","0.000134744030783215","0.00261100001130397","Avoid"
"RBR","22768.0909090909","0.0406135730795071","0.00261100001130397","Target"
"SHB","5259.36363636364","0.00674213425439591","0.00261100001130397","Target"
"WTR","9.27272727272727","1.37176406572579e-05","0.00261100001130397","Avoid"

"","Annual Transition Size for Gain of MNG","Transition Intensity for Gain of  MNG","Uniform Transition Intensity","Transition Behavior for Gain of  MNG"
"BRG","2970.36363636364","0.00467570573477297","0.000608599477482583","Target"
"BUA","151.818181818182","0.00344251109539878","0.000608599477482583","Target"
"FOR","6230.72727272727","0.000236987195046385","0.000608599477482583","Avoid"
"OPM","181.636363636364","0.00339939294124052","0.000608599477482583","Target"
"RPD","8444.63636363636","0.00124344404564709","0.000608599477482583","Target"
"RBR","146.818181818182","0.000261893321687864","0.000608599477482583","Avoid"
"SHB","1434.36363636364","0.0018387532931025","0.000608599477482583","Target"
"WTR","2247.09090909091","0.00332424158594216","0.000608599477482583","Target"

"","Annual Transition Size for Gain of OPM","Transition Intensity for Gain of  OPM","Uniform Transition Intensity","Transition Behavior for Gain of  OPM"
"BRG","1.27272727272727","2.00342413805538e-06","0.000917323401593045","Avoid"
"BUA","0.272727272727273","6.18415166838105e-06","0.000917323401593045","Avoid"
"FOR","26165.1818181818","0.000995198919091092","0.000917323401593045","Target"
"MNG","6039.63636363636","0.00157882768218491","0.000917323401593045","Target"
"RPD","796.272727272727","0.000117248456748478","0.000917323401593045","Avoid"
"RBR","2962.18181818182","0.00528392073924296","0.000917323401593045","Target"
"SHB","363","0.000465340467699218","0.000917323401593045","Avoid"
"WTR","2","2.95870680842817e-06","0.000917323401593045","Avoid"

"","Annual Transition Size for Gain of RPD","Transition Intensity for Gain of  RPD","Uniform Transition Intensity","Transition Behavior for Gain of  RPD"
"BRG","9775.54545454545","0.015387871499231","0.00600116423903975","Target"
"BUA","1358.54545454545","0.0308053208440955","0.00600116423903975","Target"
